2019-08-20 15:19:45.229 febs [main] INFO  com.neefull.fsp.AdminApplication - Starting AdminApplication on pc-wangpei with PID 6124 (D:\workspace\workspace_open\fsp\admin-web\target\classes started by Thinkpad in D:\workspace\workspace_open\fsp)
SELECT m.* FROM t_menu m WHERE m.type <> 1 AND m.MENU_ID IN (SELECT DISTINCT rm.menu_id FROM t_role_menu rm LEFT JOIN t_role r ON (rm.role_id = r.role_id) LEFT JOIN t_user_role ur ON (ur.role_id = r.role_id) LEFT JOIN t_user u ON (u.user_id = ur.user_id) WHERE u.username = 'wangpei') ORDER BY m.order_num;
2019-08-20 17:03:25.166 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_MisfireHandler] INFO  p6spy - 
2019-08-20 17:03:25.660 febs [http-nio-8080-exec-2] INFO  p6spy - 2019-08-20 17:03:25 | 耗时 0 ms | SQL 语句：
SELECT r.* FROM t_role r LEFT JOIN t_user_role ur ON (r.role_id = ur.role_id) LEFT JOIN t_user u ON (u.user_id = ur.user_id) WHERE u.username = 'wangpei';
2019-08-20 17:03:25.665 febs [http-nio-8080-exec-2] INFO  p6spy - 2019-08-20 17:03:25 | 耗时 1 ms | SQL 语句：
SELECT m.perms FROM t_role r LEFT JOIN t_user_role ur ON (r.role_id = ur.role_id) LEFT JOIN t_user u ON (u.user_id = ur.user_id) LEFT JOIN t_role_menu rm ON (rm.role_id = r.role_id) LEFT JOIN t_menu m ON (m.menu_id = rm.menu_id) WHERE u.username = 'wangpei' AND m.perms IS NOT NULL AND m.perms <> '';
2019-08-20 17:03:25.669 febs [http-nio-8080-exec-2] INFO  p6spy - 2019-08-20 17:03:25 | 耗时 1 ms | SQL 语句：
SELECT u.user_id userId, u.username, u.email, u.mobile, u.password, u.status, u.create_time createTime, u.ssex sex, u.dept_id deptId, u.last_login_time lastLoginTime, u.modify_time modifyTime, u.description, u.avatar, u.theme, u.is_tab isTab, d.dept_name deptName, GROUP_CONCAT(r.role_id) roleId, GROUP_CONCAT(r.ROLE_NAME) roleName FROM t_user u LEFT JOIN t_dept d ON (u.dept_id = d.dept_id) LEFT JOIN t_user_role ur ON (u.user_id = ur.user_id) LEFT JOIN t_role r ON r.role_id = ur.role_id WHERE u.username = 'wangpei' GROUP BY u.username;
2019-08-20 17:03:25.925 febs [http-nio-8080-exec-9] INFO  p6spy - 2019-08-20 17:03:25 | 耗时 1 ms | SQL 语句：
SELECT m.* FROM t_menu m WHERE m.type <> 1 AND m.MENU_ID IN (SELECT DISTINCT rm.menu_id FROM t_role_menu rm LEFT JOIN t_role r ON (rm.role_id = r.role_id) LEFT JOIN t_user_role ur ON (ur.role_id = r.role_id) LEFT JOIN t_user u ON (u.user_id = ur.user_id) WHERE u.username = 'wangpei') ORDER BY m.order_num;
2019-08-20 17:03:25.990 febs [http-nio-8080-exec-1] INFO  p6spy - 2019-08-20 17:03:25 | 耗时 1 ms | SQL 语句：
SELECT COUNT(1) FROM ( SELECT u.user_id userId, u.username, u.email, u.mobile, u.status, u.create_time createTime, u.ssex sex, u.dept_id deptId, u.last_login_time lastLoginTime, u.modify_time modifyTime, u.description, u.avatar, d.dept_name deptName, GROUP_CONCAT(r.role_id) roleId, GROUP_CONCAT(r.ROLE_NAME) roleName, u.user_type userType FROM t_user u LEFT JOIN t_dept d ON (u.dept_id = d.dept_id) LEFT JOIN t_user_role ur ON (u.user_id = ur.user_id) LEFT JOIN t_role r ON r.role_id = ur.role_id WHERE 1 = 1 GROUP BY u.username ) TOTAL;
2019-08-20 17:03:25.995 febs [http-nio-8080-exec-1] INFO  p6spy - 2019-08-20 17:03:25 | 耗时 1 ms | SQL 语句：
SELECT u.user_id userId, u.username, u.email, u.mobile, u.status, u.create_time createTime, u.ssex sex, u.dept_id deptId, u.last_login_time lastLoginTime, u.modify_time modifyTime, u.description, u.avatar, d.dept_name deptName, GROUP_CONCAT(r.role_id) roleId, GROUP_CONCAT(r.ROLE_NAME) roleName, u.user_type userType FROM t_user u LEFT JOIN t_dept d ON (u.dept_id = d.dept_id) LEFT JOIN t_user_role ur ON (u.user_id = ur.user_id) LEFT JOIN t_role r ON r.role_id = ur.role_id WHERE 1 = 1 GROUP BY u.username ORDER BY userId LIMIT 0,10;
2019-08-20 17:03:28.413 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_ClusterManager] INFO  p6spy - 
2019-08-20 17:03:28.413 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_ClusterManager] INFO  p6spy - 
2019-08-20 17:03:36.463 febs [FEBS_Scheduler_QuartzSchedulerThread] INFO  p6spy - 
2019-08-20 17:03:37.168 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_MisfireHandler] INFO  p6spy - 
2019-08-20 17:03:43.415 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_ClusterManager] INFO  p6spy - 
2019-08-20 17:03:43.415 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_ClusterManager] INFO  p6spy - 
2019-08-20 17:03:49.167 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_MisfireHandler] INFO  p6spy - 
2019-08-20 17:03:53.375 febs [http-nio-8080-exec-10] INFO  p6spy - 2019-08-20 17:03:53 | 耗时 0 ms | SQL 语句：
SELECT r.* FROM t_role r LEFT JOIN t_user_role ur ON (r.role_id = ur.role_id) LEFT JOIN t_user u ON (u.user_id = ur.user_id) WHERE u.username = 'wangpei';
2019-08-20 17:03:53.379 febs [http-nio-8080-exec-10] INFO  p6spy - 2019-08-20 17:03:53 | 耗时 1 ms | SQL 语句：
SELECT m.perms FROM t_role r LEFT JOIN t_user_role ur ON (r.role_id = ur.role_id) LEFT JOIN t_user u ON (u.user_id = ur.user_id) LEFT JOIN t_role_menu rm ON (rm.role_id = r.role_id) LEFT JOIN t_menu m ON (m.menu_id = rm.menu_id) WHERE u.username = 'wangpei' AND m.perms IS NOT NULL AND m.perms <> '';
2019-08-20 17:03:53.386 febs [http-nio-8080-exec-10] INFO  p6spy - 2019-08-20 17:03:53 | 耗时 1 ms | SQL 语句：
SELECT u.user_id userId, u.username, u.email, u.mobile, u.password, u.status, u.create_time createTime, u.ssex sex, u.dept_id deptId, u.last_login_time lastLoginTime, u.modify_time modifyTime, u.description, u.avatar, u.theme, u.is_tab isTab, d.dept_name deptName, GROUP_CONCAT(r.role_id) roleId, GROUP_CONCAT(r.ROLE_NAME) roleName FROM t_user u LEFT JOIN t_dept d ON (u.dept_id = d.dept_id) LEFT JOIN t_user_role ur ON (u.user_id = ur.user_id) LEFT JOIN t_role r ON r.role_id = ur.role_id WHERE u.username = 'wangpei' GROUP BY u.username;
2019-08-20 17:03:53.828 febs [http-nio-8080-exec-8] INFO  p6spy - 2019-08-20 17:03:53 | 耗时 1 ms | SQL 语句：
SELECT m.* FROM t_menu m WHERE m.type <> 1 AND m.MENU_ID IN (SELECT DISTINCT rm.menu_id FROM t_role_menu rm LEFT JOIN t_role r ON (rm.role_id = r.role_id) LEFT JOIN t_user_role ur ON (ur.role_id = r.role_id) LEFT JOIN t_user u ON (u.user_id = ur.user_id) WHERE u.username = 'wangpei') ORDER BY m.order_num;
2019-08-20 17:03:53.920 febs [http-nio-8080-exec-9] INFO  p6spy - 2019-08-20 17:03:53 | 耗时 1 ms | SQL 语句：
SELECT COUNT(1) FROM ( SELECT u.user_id userId, u.username, u.email, u.mobile, u.status, u.create_time createTime, u.ssex sex, u.dept_id deptId, u.last_login_time lastLoginTime, u.modify_time modifyTime, u.description, u.avatar, d.dept_name deptName, GROUP_CONCAT(r.role_id) roleId, GROUP_CONCAT(r.ROLE_NAME) roleName, u.user_type userType FROM t_user u LEFT JOIN t_dept d ON (u.dept_id = d.dept_id) LEFT JOIN t_user_role ur ON (u.user_id = ur.user_id) LEFT JOIN t_role r ON r.role_id = ur.role_id WHERE 1 = 1 GROUP BY u.username ) TOTAL;
2019-08-20 17:03:53.923 febs [http-nio-8080-exec-9] INFO  p6spy - 2019-08-20 17:03:53 | 耗时 1 ms | SQL 语句：
SELECT u.user_id userId, u.username, u.email, u.mobile, u.status, u.create_time createTime, u.ssex sex, u.dept_id deptId, u.last_login_time lastLoginTime, u.modify_time modifyTime, u.description, u.avatar, d.dept_name deptName, GROUP_CONCAT(r.role_id) roleId, GROUP_CONCAT(r.ROLE_NAME) roleName, u.user_type userType FROM t_user u LEFT JOIN t_dept d ON (u.dept_id = d.dept_id) LEFT JOIN t_user_role ur ON (u.user_id = ur.user_id) LEFT JOIN t_role r ON r.role_id = ur.role_id WHERE 1 = 1 GROUP BY u.username ORDER BY userId LIMIT 0,10;
2019-08-20 17:03:58.418 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_ClusterManager] INFO  p6spy - 
2019-08-20 17:03:58.419 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_ClusterManager] INFO  p6spy - 
2019-08-20 17:04:01.167 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_MisfireHandler] INFO  p6spy - 
2019-08-20 17:04:02.427 febs [FEBS_Scheduler_QuartzSchedulerThread] INFO  p6spy - 
2019-08-20 17:04:13.169 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_MisfireHandler] INFO  p6spy - 
2019-08-20 17:04:13.419 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_ClusterManager] INFO  p6spy - 
2019-08-20 17:04:13.419 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_ClusterManager] INFO  p6spy - 
2019-08-20 17:04:25.169 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_MisfireHandler] INFO  p6spy - 
2019-08-20 17:04:26.231 febs [FEBS_Scheduler_QuartzSchedulerThread] INFO  p6spy - 
2019-08-20 17:04:28.422 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_ClusterManager] INFO  p6spy - 
2019-08-20 17:04:28.422 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_ClusterManager] INFO  p6spy - 
2019-08-20 17:04:37.171 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_MisfireHandler] INFO  p6spy - 
2019-08-20 17:04:43.155 febs [http-nio-8080-exec-5] INFO  p6spy - 2019-08-20 17:04:43 | 耗时 0 ms | SQL 语句：
SELECT r.* FROM t_role r LEFT JOIN t_user_role ur ON (r.role_id = ur.role_id) LEFT JOIN t_user u ON (u.user_id = ur.user_id) WHERE u.username = 'wangpei';
2019-08-20 17:04:43.159 febs [http-nio-8080-exec-5] INFO  p6spy - 2019-08-20 17:04:43 | 耗时 1 ms | SQL 语句：
SELECT m.perms FROM t_role r LEFT JOIN t_user_role ur ON (r.role_id = ur.role_id) LEFT JOIN t_user u ON (u.user_id = ur.user_id) LEFT JOIN t_role_menu rm ON (rm.role_id = r.role_id) LEFT JOIN t_menu m ON (m.menu_id = rm.menu_id) WHERE u.username = 'wangpei' AND m.perms IS NOT NULL AND m.perms <> '';
2019-08-20 17:04:43.163 febs [http-nio-8080-exec-5] INFO  p6spy - 2019-08-20 17:04:43 | 耗时 1 ms | SQL 语句：
SELECT u.user_id userId, u.username, u.email, u.mobile, u.password, u.status, u.create_time createTime, u.ssex sex, u.dept_id deptId, u.last_login_time lastLoginTime, u.modify_time modifyTime, u.description, u.avatar, u.theme, u.is_tab isTab, d.dept_name deptName, GROUP_CONCAT(r.role_id) roleId, GROUP_CONCAT(r.ROLE_NAME) roleName FROM t_user u LEFT JOIN t_dept d ON (u.dept_id = d.dept_id) LEFT JOIN t_user_role ur ON (u.user_id = ur.user_id) LEFT JOIN t_role r ON r.role_id = ur.role_id WHERE u.username = 'wangpei' GROUP BY u.username;
2019-08-20 17:04:43.423 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_ClusterManager] INFO  p6spy - 
2019-08-20 17:04:43.424 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_ClusterManager] INFO  p6spy - 
2019-08-20 17:04:43.444 febs [http-nio-8080-exec-6] INFO  p6spy - 2019-08-20 17:04:43 | 耗时 1 ms | SQL 语句：
SELECT m.* FROM t_menu m WHERE m.type <> 1 AND m.MENU_ID IN (SELECT DISTINCT rm.menu_id FROM t_role_menu rm LEFT JOIN t_role r ON (rm.role_id = r.role_id) LEFT JOIN t_user_role ur ON (ur.role_id = r.role_id) LEFT JOIN t_user u ON (u.user_id = ur.user_id) WHERE u.username = 'wangpei') ORDER BY m.order_num;
2019-08-20 17:04:43.515 febs [http-nio-8080-exec-4] INFO  p6spy - 2019-08-20 17:04:43 | 耗时 1 ms | SQL 语句：
SELECT COUNT(1) FROM ( SELECT u.user_id userId, u.username, u.email, u.mobile, u.status, u.create_time createTime, u.ssex sex, u.dept_id deptId, u.last_login_time lastLoginTime, u.modify_time modifyTime, u.description, u.avatar, d.dept_name deptName, GROUP_CONCAT(r.role_id) roleId, GROUP_CONCAT(r.ROLE_NAME) roleName, u.user_type userType FROM t_user u LEFT JOIN t_dept d ON (u.dept_id = d.dept_id) LEFT JOIN t_user_role ur ON (u.user_id = ur.user_id) LEFT JOIN t_role r ON r.role_id = ur.role_id WHERE 1 = 1 GROUP BY u.username ) TOTAL;
2019-08-20 17:04:43.520 febs [http-nio-8080-exec-4] INFO  p6spy - 2019-08-20 17:04:43 | 耗时 2 ms | SQL 语句：
SELECT u.user_id userId, u.username, u.email, u.mobile, u.status, u.create_time createTime, u.ssex sex, u.dept_id deptId, u.last_login_time lastLoginTime, u.modify_time modifyTime, u.description, u.avatar, d.dept_name deptName, GROUP_CONCAT(r.role_id) roleId, GROUP_CONCAT(r.ROLE_NAME) roleName, u.user_type userType FROM t_user u LEFT JOIN t_dept d ON (u.dept_id = d.dept_id) LEFT JOIN t_user_role ur ON (u.user_id = ur.user_id) LEFT JOIN t_role r ON r.role_id = ur.role_id WHERE 1 = 1 GROUP BY u.username ORDER BY userId LIMIT 0,10;
2019-08-20 17:04:49.172 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_MisfireHandler] INFO  p6spy - 
2019-08-20 17:04:51.022 febs [http-nio-8080-exec-9] INFO  p6spy - 2019-08-20 17:04:51 | 耗时 1 ms | SQL 语句：
SELECT COUNT(1) FROM ( SELECT r.role_id roleId, r.role_name roleName, r.remark, r.create_time createTime, r.modify_time modifyTime, GROUP_CONCAT(rm.menu_id) menuIds FROM t_role r LEFT JOIN t_role_menu rm ON (r.role_id = rm.role_id) WHERE 1 = 1 GROUP BY r.role_id ) TOTAL;
2019-08-20 17:04:51.023 febs [http-nio-8080-exec-5] INFO  p6spy - 2019-08-20 17:04:51 | 耗时 1 ms | SQL 语句：
SELECT MENU_ID, PARENT_ID, MENU_NAME, URL, PERMS, ICON, TYPE, ORDER_NUM, CREATE_TIME, MODIFY_TIME FROM t_menu ORDER BY ORDER_NUM ASC;
2019-08-20 17:04:51.026 febs [http-nio-8080-exec-9] INFO  p6spy - 2019-08-20 17:04:51 | 耗时 1 ms | SQL 语句：
SELECT r.role_id roleId, r.role_name roleName, r.remark, r.create_time createTime, r.modify_time modifyTime, GROUP_CONCAT(rm.menu_id) menuIds FROM t_role r LEFT JOIN t_role_menu rm ON (r.role_id = rm.role_id) WHERE 1 = 1 GROUP BY r.role_id ORDER BY createTime DESC LIMIT 0,10;
2019-08-20 17:04:53.094 febs [FEBS_Scheduler_QuartzSchedulerThread] INFO  p6spy - 
2019-08-20 17:04:58.158 febs [http-nio-8080-exec-1] INFO  p6spy - 2019-08-20 17:04:58 | 耗时 0 ms | SQL 语句：
UPDATE t_role SET ROLE_NAME = '会员审核', REMARK = '查看、审核会员信息', MODIFY_TIME = '2019-08-20T17:04:58.156+0800' WHERE ROLE_ID = 81;
2019-08-20 17:04:58.161 febs [http-nio-8080-exec-1] INFO  p6spy - 2019-08-20 17:04:58 | 耗时 0 ms | SQL 语句：
DELETE FROM t_role_menu WHERE ROLE_ID IN ('81');
2019-08-20 17:04:58.167 febs [http-nio-8080-exec-1] INFO  p6spy - 
2019-08-20 17:04:58.173 febs [Febs-Async-Thread4] INFO  p6spy - 2019-08-20 17:04:58 | 耗时 2 ms | SQL 语句：
INSERT INTO t_log (USERNAME, OPERATION, TIME, METHOD, PARAMS, IP, CREATE_TIME, LOCATION) VALUES ('wangpei', '修改角色', 14, 'com.neefull.fsp.system.controller.RoleController.updateRole()', ' role: "Role(roleId=81, roleName=会员审核, remark=查看、审核会员信息, createTime=null, modifyTime=Tue Aug 20 17:04:58 CST 2019, menuIds=177,178,179)"', '127.0.0.1', '2019-08-20T17:04:58.169+0800', '内网IP|0|0|内网IP|内网IP');
2019-08-20 17:04:58.201 febs [http-nio-8080-exec-3] INFO  p6spy - 2019-08-20 17:04:58 | 耗时 1 ms | SQL 语句：
SELECT r.* FROM t_role r LEFT JOIN t_user_role ur ON (r.role_id = ur.role_id) LEFT JOIN t_user u ON (u.user_id = ur.user_id) WHERE u.username = 'wangpei';
2019-08-20 17:04:58.206 febs [http-nio-8080-exec-3] INFO  p6spy - 2019-08-20 17:04:58 | 耗时 1 ms | SQL 语句：
SELECT m.perms FROM t_role r LEFT JOIN t_user_role ur ON (r.role_id = ur.role_id) LEFT JOIN t_user u ON (u.user_id = ur.user_id) LEFT JOIN t_role_menu rm ON (rm.role_id = r.role_id) LEFT JOIN t_menu m ON (m.menu_id = rm.menu_id) WHERE u.username = 'wangpei' AND m.perms IS NOT NULL AND m.perms <> '';
2019-08-20 17:04:58.211 febs [http-nio-8080-exec-3] INFO  p6spy - 2019-08-20 17:04:58 | 耗时 1 ms | SQL 语句：
SELECT COUNT(1) FROM ( SELECT r.role_id roleId, r.role_name roleName, r.remark, r.create_time createTime, r.modify_time modifyTime, GROUP_CONCAT(rm.menu_id) menuIds FROM t_role r LEFT JOIN t_role_menu rm ON (r.role_id = rm.role_id) WHERE 1 = 1 GROUP BY r.role_id ) TOTAL;
2019-08-20 17:04:58.214 febs [http-nio-8080-exec-3] INFO  p6spy - 2019-08-20 17:04:58 | 耗时 1 ms | SQL 语句：
SELECT r.role_id roleId, r.role_name roleName, r.remark, r.create_time createTime, r.modify_time modifyTime, GROUP_CONCAT(rm.menu_id) menuIds FROM t_role r LEFT JOIN t_role_menu rm ON (r.role_id = rm.role_id) WHERE 1 = 1 GROUP BY r.role_id ORDER BY createTime DESC LIMIT 0,10;
2019-08-20 17:04:58.427 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_ClusterManager] INFO  p6spy - 
2019-08-20 17:04:58.427 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_ClusterManager] INFO  p6spy - 
2019-08-20 17:05:01.173 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_MisfireHandler] INFO  p6spy - 
2019-08-20 17:05:10.408 febs [http-nio-8080-exec-4] INFO  c.n.fsp.common.aspect.LimitAspect - IP:127.0.0.1 第 1 次访问key为 [limit_login127.0.0.1]，描述为 [登录接口] 的接口
2019-08-20 17:05:10.414 febs [http-nio-8080-exec-4] INFO  p6spy - 2019-08-20 17:05:10 | 耗时 0 ms | SQL 语句：
SELECT u.user_id userId, u.username, u.email, u.mobile, u.password, u.status, u.create_time createTime, u.ssex sex, u.dept_id deptId, u.last_login_time lastLoginTime, u.modify_time modifyTime, u.description, u.avatar, u.theme, u.is_tab isTab, d.dept_name deptName, GROUP_CONCAT(r.role_id) roleId, GROUP_CONCAT(r.ROLE_NAME) roleName FROM t_user u LEFT JOIN t_dept d ON (u.dept_id = d.dept_id) LEFT JOIN t_user_role ur ON (u.user_id = ur.user_id) LEFT JOIN t_role r ON r.role_id = ur.role_id WHERE u.username = 'hysh' GROUP BY u.username;
2019-08-20 17:05:10.421 febs [http-nio-8080-exec-4] INFO  p6spy - 2019-08-20 17:05:10 | 耗时 2 ms | SQL 语句：
INSERT INTO t_login_log (USERNAME, LOGIN_TIME, LOCATION, IP, `SYSTEM`, BROWSER) VALUES ('hysh', '2019-08-20T17:05:10.416+0800', '内网IP|0|0|内网IP|内网IP', '127.0.0.1', 'Windows 10', 'Chrome 76');
2019-08-20 17:05:10.422 febs [http-nio-8080-exec-4] INFO  p6spy - 
2019-08-20 17:05:10.439 febs [http-nio-8080-exec-7] INFO  p6spy - 2019-08-20 17:05:10 | 耗时 0 ms | SQL 语句：
SELECT r.* FROM t_role r LEFT JOIN t_user_role ur ON (r.role_id = ur.role_id) LEFT JOIN t_user u ON (u.user_id = ur.user_id) WHERE u.username = 'hysh';
2019-08-20 17:05:10.444 febs [http-nio-8080-exec-7] INFO  p6spy - 2019-08-20 17:05:10 | 耗时 0 ms | SQL 语句：
SELECT m.perms FROM t_role r LEFT JOIN t_user_role ur ON (r.role_id = ur.role_id) LEFT JOIN t_user u ON (u.user_id = ur.user_id) LEFT JOIN t_role_menu rm ON (rm.role_id = r.role_id) LEFT JOIN t_menu m ON (m.menu_id = rm.menu_id) WHERE u.username = 'hysh' AND m.perms IS NOT NULL AND m.perms <> '';
2019-08-20 17:05:10.447 febs [http-nio-8080-exec-7] INFO  p6spy - 2019-08-20 17:05:10 | 耗时 0 ms | SQL 语句：
SELECT u.user_id userId, u.username, u.email, u.mobile, u.password, u.status, u.create_time createTime, u.ssex sex, u.dept_id deptId, u.last_login_time lastLoginTime, u.modify_time modifyTime, u.description, u.avatar, u.theme, u.is_tab isTab, d.dept_name deptName, GROUP_CONCAT(r.role_id) roleId, GROUP_CONCAT(r.ROLE_NAME) roleName FROM t_user u LEFT JOIN t_dept d ON (u.dept_id = d.dept_id) LEFT JOIN t_user_role ur ON (u.user_id = ur.user_id) LEFT JOIN t_role r ON r.role_id = ur.role_id WHERE u.username = 'hysh' GROUP BY u.username;
2019-08-20 17:05:10.827 febs [http-nio-8080-exec-1] INFO  p6spy - 2019-08-20 17:05:10 | 耗时 1 ms | SQL 语句：
SELECT m.* FROM t_menu m WHERE m.type <> 1 AND m.MENU_ID IN (SELECT DISTINCT rm.menu_id FROM t_role_menu rm LEFT JOIN t_role r ON (rm.role_id = r.role_id) LEFT JOIN t_user_role ur ON (ur.role_id = r.role_id) LEFT JOIN t_user u ON (u.user_id = ur.user_id) WHERE u.username = 'hysh') ORDER BY m.order_num;
2019-08-20 17:05:10.871 febs [http-nio-8080-exec-10] INFO  p6spy - 2019-08-20 17:05:10 | 耗时 1 ms | SQL 语句：
UPDATE t_user SET LAST_LOGIN_TIME = '2019-08-20T17:05:10.868+0800' WHERE USERNAME = 'hysh';
2019-08-20 17:05:10.872 febs [http-nio-8080-exec-10] INFO  p6spy - 
2019-08-20 17:05:10.876 febs [http-nio-8080-exec-10] INFO  p6spy - 2019-08-20 17:05:10 | 耗时 0 ms | SQL 语句：
SELECT count(1) FROM t_login_log;
2019-08-20 17:05:10.878 febs [http-nio-8080-exec-10] INFO  p6spy - 2019-08-20 17:05:10 | 耗时 0 ms | SQL 语句：
SELECT count(1) FROM t_login_log WHERE datediff(login_time, now()) = 0;
2019-08-20 17:05:10.881 febs [http-nio-8080-exec-10] INFO  p6spy - 2019-08-20 17:05:10 | 耗时 0 ms | SQL 语句：
SELECT count(DISTINCT (ip)) FROM t_login_log WHERE datediff(login_time, now()) = 0;
2019-08-20 17:05:10.884 febs [http-nio-8080-exec-10] INFO  p6spy - 2019-08-20 17:05:10 | 耗时 0 ms | SQL 语句：
SELECT date_format(l.login_time, '%m-%d') days, count(1) count FROM (SELECT * FROM t_login_log WHERE date_sub(curdate(), INTERVAL 10 day) <= date(login_time)) AS l WHERE 1 = 1 GROUP BY days;
2019-08-20 17:05:10.886 febs [http-nio-8080-exec-10] INFO  p6spy - 2019-08-20 17:05:10 | 耗时 0 ms | SQL 语句：
SELECT date_format(l.login_time, '%m-%d') days, count(1) count FROM (SELECT * FROM t_login_log WHERE date_sub(curdate(), INTERVAL 10 day) <= date(login_time)) AS l WHERE 1 = 1 AND l.username = 'hysh' GROUP BY days;
2019-08-20 17:05:13.173 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_MisfireHandler] INFO  p6spy - 
2019-08-20 17:05:13.429 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_ClusterManager] INFO  p6spy - 
2019-08-20 17:05:13.429 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_ClusterManager] INFO  p6spy - 
2019-08-20 17:05:17.421 febs [http-nio-8080-exec-2] INFO  p6spy - 2019-08-20 17:05:17 | 耗时 0 ms | SQL 语句：
SELECT r.* FROM t_role r LEFT JOIN t_user_role ur ON (r.role_id = ur.role_id) LEFT JOIN t_user u ON (u.user_id = ur.user_id) WHERE u.username = 'hysh';
2019-08-20 17:05:17.427 febs [http-nio-8080-exec-2] INFO  p6spy - 2019-08-20 17:05:17 | 耗时 1 ms | SQL 语句：
SELECT m.perms FROM t_role r LEFT JOIN t_user_role ur ON (r.role_id = ur.role_id) LEFT JOIN t_user u ON (u.user_id = ur.user_id) LEFT JOIN t_role_menu rm ON (rm.role_id = r.role_id) LEFT JOIN t_menu m ON (m.menu_id = rm.menu_id) WHERE u.username = 'hysh' AND m.perms IS NOT NULL AND m.perms <> '';
